"time","billboard","tree","lake","house","sign","type","tree_PC1","Edge","Hue","Sat","Lum","sdHue","sdSat","sdBright","Entropy","AvePref","Type","Slope"
5.5,0,-1.04419134798891,0,0,0,"hill2",-0.826318120147245,-0.159941914704706,-0.580182066095793,-0.777111450677933,0.807628411649392,-0.674099114108371,-0.901161991204251,-0.776508807600344,-1.33367938979703,-1.12453549578124,"rollinghill",-0.597377636474378
6,0,-1.04419134798891,0,0,0,"hill2",-0.855859484883609,-0.230736833378653,-0.574090246853725,-0.879203143798642,0.781387194055965,-0.660515596876964,-0.965269887555849,-0.833302962295639,-1.37697363246057,-1.00323372558253,"rollinghill",-0.28585821508437
6.5,0,-1.04419134798891,0,0,0,"hill2",-0.884665564473556,-0.251878722377158,-0.569140031997533,-0.923849741759034,0.760428946337533,-0.640161611143994,-0.984207759527974,-0.840874868938157,-1.15980654073402,-0.994734875377492,"rollinghill",0.0157717008646858
7,0,-1.04419134798891,0,0,0,"hill2",-0.942389430340011,-0.159821065471956,-0.556767847060598,-0.940381118073689,0.766301316648945,-0.692374178717626,-1.00472449916744,-0.883581817973206,-1.06236569660554,-1.00323372558253,"rollinghill",0.0751087335104017
7.5,0,-1.04419134798891,0,0,0,"hill2",-1.02319539228271,-0.305397767719092,-0.53256406147009,-1.00706213022666,0.781084103444674,-0.817047472378886,-1.03364534380382,-0.898691893981397,-1.14258832098043,-1.14153319619131,"rollinghill",-0.122681375308651
8,0,-1.04419134798891,0,0,0,"hill2",-1.16403342365089,-1.05526899660437,-0.505772222128093,-1.04232507180356,0.822603272639705,-0.9687374434237,-1.06756008220089,-0.907240919933021,-1.30508907317911,-1.36598010179989,"rollinghill",-0.740775465368192
8.5,0,-1.04419134798891,0,0,0,"hill2",-1.26208581114572,-1.14080288254779,-0.481424567900793,-1.03038735585925,0.905184202992764,-1.18300207389974,-1.03716343318046,-0.948323432802494,-1.86690450995145,-1.55179587050266,"rollinghill",-1.09679766124249
9,0,-1.04419134798891,0,0,0,"hill2",-1.33340763156062,-1.68952450677801,-0.485724096230293,-0.797392159288616,1.10743724407402,-1.35496831728471,-0.878897838557562,-1.10010711216799,-1.9013610467286,-1.78551424971189,"rollinghill",-1.31931153366392
9.5,0,-1.04419134798891,0,0,0,"hill2",-1.35146378666284,-1.5060133231532,-0.489226910312576,-0.56289081814748,1.39094755696669,-1.43461193862013,-0.720040523338349,-1.45437139452256,-1.78870683163339,-1.97442050913843,"rollinghill",-1.37370381358916
10,0,-1.04419134798891,0,0,0,"hill2",-1.18357874447879,-1.26632510693487,-0.509623427637423,-0.308159230472324,1.44578297095714,-1.26100807729498,-0.573557390867669,-1.53383304952534,-1.272488367212,-2.01305164604424,"rollinghill",-1.39348282447107
10.5,0,-1.04419134798891,0,0,0,"hill2",-0.943906520915477,-0.64994960027885,-0.554395212084128,-0.157935027616394,1.15383360070212,-0.999670374470893,-0.402805782104735,-1.05031879100996,-0.504952790453585,-1.93965248492265,"rollinghill",-1.39842757719154
11,0,-1.04419134798891,0,0,0,"hill2",-0.737861560461857,-0.729805311955276,-0.579958616587883,-0.514937851632922,0.80849670217117,-0.739351357685977,-0.649890665542038,-0.59377992648186,-0.80184420160434,-1.78667318266129,"rollinghill",-1.39842757719154
11.5,0,-1.04419134798891,0,0,0,"hill2",-0.622758206788359,-0.0498834050491429,-0.600969786015614,-0.634270443309226,0.538012030341743,-0.535270782518897,-0.681501190720226,-0.317311335942417,-1.00261372204022,-1.51741415869937,"rollinghill",-1.38359331903011
12,0,-1.04419134798891,0,0,0,"hill2",-0.581638561973963,-1.18405310647235,-0.611310480909433,-0.646114147132568,0.41233637949028,-0.425386163819411,-0.6235716176347,-0.241387157845531,-0.753371041560073,-1.31575962396527,"rollinghill",-1.31931153366392
12.5,0,-1.04419134798891,0,0,0,"hill2",-0.575486438240221,0.252747081233704,-0.61556975544945,-0.674527010220401,0.319030355146679,-0.384251667247908,-0.598491761896935,-0.185545710933818,-0.653728884412758,-1.25897185227063,"rollinghill",-1.09679766124249
13,0,-1.04419134798891,0,0,0,"hill2",-0.585547627742787,-1.06904140196815,-0.6181834764942,-0.653554419893058,0.260871128065989,-0.325379279420491,-0.491498668249568,-0.172299029754489,-0.298242540870058,-1.23308899067238,"rollinghill",-0.8643942833801
13.5,0,-1.04419134798891,0,0,0,"hill2",-0.603222183312507,-1.00199153374979,-0.626109733110085,-0.559373781024525,0.1907867998147,-0.279336564378048,-0.366246166678257,-0.0766091411600105,-0.382793449274497,-1.12376287381497,"rollinghill",-0.760554476250097
14,0,-0.995218096304917,0,0,0,"hill2",-0.585777357164685,-0.882751497837146,-0.624791118262405,-0.399746330625932,0.085316432935397,-0.26137350720387,-0.177391582164441,0.108971774142189,-0.370611820063342,-1.06233936603467,"rollinghill",-0.661659421840571
14.5,0,-0.57894545699096,0,0,0,"hill2",-0.336004869422534,-0.716757770031705,-0.65902938730297,-0.0565766035962308,-0.0603448710104811,-0.116468013496041,0.258997922877464,0.355007146676221,-0.0605473461888667,-0.967306768417356,"rollinghill",-0.557819614710568
15,0,-0.429577039354776,0,0,0,"hill2",-0.27698805437182,-0.587732077676383,-0.689353543647096,0.368326379383395,-0.228405299943317,0.0412115254862586,0.808011598311298,0.701097133710241,0.67968792014018,-0.916699979599603,"rollinghill",-0.498482582064852
15.5,0,-0.429577039354776,0,0,0,"hill2",-0.467657364733944,-0.143028357114642,-0.614844249944993,-0.0477995946654606,0.119575592417184,-0.437322072904464,0.411754003226921,0.436595511839303,0.258489360045548,-0.874978351970024,"rollinghill",-0.419366538537231
16,0,-1.04419134798891,0,0,0,"hill2",-0.877982932723841,-0.533367319661501,-0.554631956166657,-0.850309618829321,0.739723265902636,-0.836119827060738,-0.872142999507076,-0.66531277285329,-1.27653470503103,-0.818576891258515,"rollinghill",-0.364974258611991
16.5,0,-1.04419134798891,0,0,0,"hill2",-0.901856151986098,-0.771001794791988,-0.548859611626332,-0.859916834933956,0.773879207097756,-0.86508158399389,-0.876858619868694,-0.69594067963189,-1.29458928132145,-0.745564042549413,"rollinghill",-0.364974258611991
17,0,-1.04419134798891,0,0,0,"hill2",-0.87887642443454,-1.07616930311553,-0.560189746006535,-0.812891225692117,0.780611642055375,-0.803776665511104,-0.85381623426643,-0.701284938570378,-1.23920865977195,-0.672551193840311,"rollinghill",-0.364974258611991
17.5,0,-1.04419134798891,0,0,0,"hill2",-0.850563631387485,-0.765082038037651,-0.555664996353119,-0.734558265607122,0.787099077534987,-0.823042431645696,-0.831961673910883,-0.751153735476578,-1.41563207304618,-0.601469901476226,"rollinghill",-0.364974258611991
18,0,-1.04419134798891,0,0,0,"hill2",-0.841637932199145,-0.577342407026256,-0.564002020082466,-0.648123979557356,0.775820875671049,-0.736570154577282,-0.779709172125905,-0.769538137631292,-1.34564640163384,-0.467806168382448,"rollinghill",-0.364974258611991
18.5,0,-1.04419134798891,0,0,0,"hill2",-0.853523347729849,-0.379333838619332,-0.563376517425997,-0.732833734738454,0.764981014264541,-0.733409061693252,-0.838587069329423,-0.827946141021549,-1.37374907618496,-0.525366562043356,"rollinghill",-0.364974258611991
19,0,-1.04419134798891,0,0,0,"hill2",-0.902768260263313,-0.547864588465469,-0.555312961169032,-0.741973604165025,0.763915138211547,-0.762128815580027,-0.835621041331396,-0.847939180421952,-1.23283311396324,-0.513777221114548,"rollinghill",-0.364974258611991
19.5,0,-1.04419134798891,0,0,0,"hill2",-0.961376319759665,-0.67302438113245,-0.535088486428548,-0.785859369705686,0.784202680939417,-0.856901322662377,-0.875652396799582,-0.912730825164213,-1.28123339904045,-0.546999998539087,"rollinghill",-0.364974258611991
20,0,-1.04419134798891,0,0,0,"hill2",-1.06273279072507,-0.782841192322513,-0.512871575257347,-0.814089763620512,0.835595302775368,-1.0072057386493,-0.910619815006952,-0.953996835905289,-1.28147455435288,-0.614604487766919,"rollinghill",-0.488593076623899
20.5,0,-1.04419134798891,0,0,0,"hill2",-1.13195116430648,-0.513554424288793,-0.533654121315641,-0.677412084042093,0.882072980409372,-1.16326840271495,-0.734079480941442,-0.827010658449226,-1.42355033777699,-0.801579190848436,"rollinghill",-0.953399832348674
21,0,-1.04419134798891,0,0,0,"hill2",-1.07334311501258,-1.59348010095171,-0.533556282844338,-0.522515092887211,1.1008949913596,-1.14084903054849,-0.673863509608316,-1.04815708185351,-1.7810490322922,-1.09981156856173,"rollinghill",-1.40337232991202
21.5,0,-1.04419134798891,0,0,0,"hill2",-0.979423166578621,-1.1382658605071,-0.541928861544171,-0.33613061399702,1.08944259835457,-1.03693688071802,-0.555584618989329,-1.04709822507694,-1.22578846622705,-1.35825387499047,"rollinghill",-1.66049947137679
22,0,-1.04419134798891,0,0,0,"hill2",-0.881035719510086,-1.13983643662024,-0.549894185004836,-0.263511445168951,1.12838218232577,-0.931745085941152,-0.527181523539381,-1.15957803177951,-0.858608958514252,-1.41040590917011,"rollinghill",-1.72478125674298
22.5,0,-1.04419134798891,0,0,0,"hill2",-0.747755216169465,-0.698515450772144,-0.571361704015914,-0.344920429269935,0.926439618692074,-0.739477307892447,-0.572072108817547,-0.900353633152263,-0.727795947576714,-1.22459014046734,"rollinghill",-1.70500224586108
23,0,-1.04419134798891,0,0,0,"hill2",-0.721704085993894,-0.852790514301661,-0.574935362950441,-0.532154791303379,0.744414433385548,-0.661897478138492,-0.683174632317568,-0.753895451507894,-0.913482258177703,-1.08860853861606,"rollinghill",-1.66049947137679
23.5,0,-1.04419134798891,0,0,0,"hill2",-0.682148070985013,-0.471633193990034,-0.588261770270105,-0.570030438703316,0.604779669111035,-0.570143057769345,-0.626083376535961,-0.527242939951001,-1.05108459206915,-0.896998099448889,"rollinghill",-1.35392480270726
24,0,-1.02460204731531,0,0,0,"hill2",-0.665946610815893,-0.302981594911147,-0.59511792147313,-0.584152399275207,0.56247997948657,-0.525789367290593,-0.632609205777931,-0.511457076116128,-1.12349247948966,-0.851027046716789,"rollinghill",-0.488593076623899
24.5,0,-0.711173236537747,0,0,0,"hill2",-0.50889869788023,-0.265409545253579,-0.583910569928331,-0.573207132441991,0.558706293261349,-0.556522766101568,-0.654009623743479,-0.548273935473546,-0.980414122582569,-0.784967802850842,"rollinghill",0.0207164535851621
25,0,-0.397744425760179,0,0,0,"hill2",-0.360050507998495,-0.443001088102195,-0.571781174508374,-0.559118247853123,0.557532082427084,-0.588160243757313,-0.638262608254626,-0.559384251597082,-0.911471135703004,-0.701138235179198,"rollinghill",0.114666755274212
25.5,0,-0.270413971381792,0,0,0,"hill2",-0.271629089942736,-0.243663642047626,-0.587192730505109,-0.491764817927346,0.556908429444791,-0.562726564776436,-0.576242535307259,-0.49805317374098,-0.801020964947012,-0.592584740288053,"rollinghill",0.114666755274212
26,0,-0.233684032618796,0,0,0,"hill2",-0.24919395343964,-0.294404082861516,-0.592740149685804,-0.436121854980479,0.560170680082258,-0.530349626183858,-0.527225313397643,-0.519662804704376,-0.735372952314497,-0.463943054263061,"rollinghill",0.114666755274212
26.5,0,-0.233684032618796,0,0,0,"hill2",-0.203941869564371,-0.392018948822805,-0.602239173313132,-0.366203170545774,0.531532672671943,-0.461957682623082,-0.507915278312995,-0.462793934283783,-0.867325591767162,-0.353844314010034,"rollinghill",0.114666755274212
27,0,-0.233684032618796,0,0,0,"hill2",-0.155125096522197,-0.0925296147662513,-0.612617659891145,-0.363794051638754,0.501318719116225,-0.380838796631861,-0.5455397373993,-0.443513766285905,-0.87504071305462,-0.295897607936641,"rollinghill",0.114666755274212
27.5,0,-0.233684032618796,0,0,0,"hill2",-0.105796411625653,-0.04203075643971,-0.618709304465765,-0.342667615585249,0.490785024798471,-0.305452810187591,-0.509357505404096,-0.494785704764547,-0.637585528678199,-0.279672530922179,"rollinghill",0.114666755274212
28,0,-0.233684032618796,0,0,0,"hill2",-0.0743749726190973,-0.177821802244167,-0.630157086193756,-0.458463578979423,0.434098393962508,-0.18497489913699,-0.591746527219298,-0.488810311890999,-0.435730576756695,-0.232156232828196,"rollinghill",0.114666755274212
28.5,0,-0.233684032618796,0,0,0,"hill2",-0.124159711654248,-1.08088091547682,-0.630636763144072,-0.495153409982896,0.333405204321088,-0.142608619758565,-0.573064856327631,-0.45173957266818,-0.29099657454647,-0.162233874842862,"rollinghill",0.129501013435641
29,0,-0.233684032618796,0,0,0,"hill2",-0.147493114617274,-0.846025160852526,-0.644125679116566,-0.442756769959477,0.310394123546898,-0.0734361072037819,-0.496532652030948,-0.419053527430169,-0.118411107696107,-0.0911525824787771,"rollinghill",0.14433527159707
29.5,0,-0.233684032618796,0,0,0,"hill2",-0.186174243550769,-0.879852044076353,-0.639343253957028,-0.325315106789507,0.352781714877716,-0.120023605132655,-0.418456627158342,-0.4401507357871,-0.0763573138580895,-0.0262522729915828,"rollinghill",0.14433527159707
30,0,-0.226338044866197,0,0,0,"hill2",-0.215316345388977,-1.02603287650909,-0.639766114144784,-0.204930741258194,0.378889722642145,-0.143994771642585,-0.318652013796752,-0.41858197355744,-0.235300896981438,0.0278313189624234,"rollinghill",0.14433527159707
30.5,0,-0.1969540938558,0,0,0,"hill2",-0.150755433607028,-0.511742265688298,-0.652649431169368,-0.0332529893576884,0.36336741318083,-0.193804580237357,-0.125299009659262,-0.323727452851971,0.0294895682667998,0.0409659052531157,"rollinghill",0.14433527159707
31,0,-0.1969540938558,0,0,0,"hill2",-0.0839476415830386,-0.797580043613831,-0.678624375116638,-0.0575712153677596,0.335240972972279,-0.0471724851298992,-0.124509221046645,-0.325802651950567,0.133738222452125,0.0220366484980201,"rollinghill",0.14433527159707
31.5,0,-0.206748744192599,0,0,0,"hill2",-0.0511753799627305,-0.687884081656517,-0.69531474295473,0.0428330089473101,0.29007579959264,0.0437908720525503,-0.0100823934976082,-0.277366839021035,0.412380358300627,0.027058696996158,"rollinghill",0.14433527159707
32,0,-0.206748744192599,0,0,0,"hill2",-0.0859288265608859,-0.489996362482344,-0.69698231954514,0.174214121111056,0.26709523681682,0.0853140118492145,0.168200209280429,-0.239187267966024,0.579155591095738,0.075733929468892,"rollinghill",0.14433527159707
32.5,0,-0.206748744192599,0,0,0,"hill2",-0.0661880463595018,-0.475619942911125,-0.709279184438096,0.350518863795561,0.208189906370082,0.105525644604393,0.414664381613406,-0.114136403338727,0.860699474548273,0.0707118809707541,"rollinghill",0.14433527159707
33,0,-0.206748744192599,0,0,0,"hill2",-0.0260177517003138,-0.576738392818807,-0.720082971255184,0.45552149785289,0.123155592176209,0.180777726476234,0.52374542537177,0.00621927464209802,0.855804197035242,0.118228179064738,"rollinghill",0.14433527159707
33.5,0,-0.206748744192599,0,0,0,"hill2",0.0138640240727175,-0.38501201288632,-0.742679507568899,0.507405502544567,0.0604367787182389,0.31334098855776,0.557765457091215,0.0508540759048531,0.842964069144662,0.160722430089935,"rollinghill",0.14433527159707
34,0,-0.206748744192599,0,0,0,"hill2",0.0680883376214135,-0.335358867232727,-0.751551871588455,0.64232862843896,0.0137035889372475,0.44987681153207,0.706667193648937,0.0425428017545825,1.01602158925955,0.223304872248981,"rollinghill",0.14433527159707
34.5,0,-0.206748744192599,0,0,0,"hill2",0.122331267007878,-0.22288418476922,-0.749755747695779,0.665037623064773,-0.0679637592231383,0.59648743747755,0.78368481156542,0.136745507300002,1.03800389965829,0.229485853696517,"rollinghill",0.14433527159707
35,0,-0.206748744192599,0,0,0,"hill2",0.159253316236091,-0.127564642383126,-0.745410059082362,0.473918995686612,-0.00503849274008727,0.463632901037371,0.522121779533389,0.00327107550504184,0.934979103614508,0.252278224571001,"rollinghill",0.14433527159707
35.5,0,-0.206748744192599,0,0,0,"hill2",0.168579230794694,-0.139887320866499,-0.747117733320142,0.371219298149779,0.00201774558351078,0.526827560025214,0.39451476215718,-0.0911603852345694,0.788373383612874,0.29168198487243,"rollinghill",0.14433527159707
36,0,-0.206748744192599,0,0,0,"hill2",0.254243598458968,-0.168519426754338,-0.765460482121751,0.154239534963757,-0.0597714945796774,0.663473945039085,0.0565492988980043,-0.0023034746337396,0.452170853652737,0.252664535554134,"rollinghill",0.14433527159707
36.5,0,-0.206748744192599,0,0,0,"hill2",0.299058244762145,-0.163203800185599,-0.77671219169998,-0.00948217086664023,-0.102290124108342,0.720422652849166,-0.173950353111939,0.0446939234404084,0.182810269214203,0.229485853696517,"rollinghill",0.14433527159707
37,0,-0.206748744192599,0,0,0,"hill2",0.192945735871096,-0.00675403035733587,-0.764293064445328,-0.00724267238537653,-0.0930376263625284,0.798800439131555,-0.122525525262552,-0.00814177896285346,0.225788275073076,0.25111929019225,"rollinghill",0.14433527159707
37.5,0,-0.206748744192599,0,0,0,"hill2",0.266473391320338,-0.0666761134064574,-0.740461692348914,0.0621869539567668,-0.0700601565159214,0.637574376954033,-0.0635211493654078,-0.0200443999472352,0.439103978462854,0.270048548376699,"rollinghill",0.14433527159707
38,0,-0.206748744192599,0,0,0,"hill2",0.143309916250627,-0.42222163082379,-0.745953158841622,0.137648113018384,0.0348638477079527,0.482319417576847,0.0582702555325226,-0.0982332544666375,0.523570084737047,0.270048548376699,"rollinghill",0.14433527159707
38.5,0,-0.206748744192599,0,0,0,"hill2",0.0745196821605094,-0.236535740900241,-0.747289812514097,0.311306607440662,0.0175572471247712,0.432804232198425,0.285907272265337,-0.0349296704912041,0.744823601478105,0.307520750903759,"rollinghill",0.14433527159707
39,0,-0.206748744192599,0,0,0,"hill2",0.156433210296405,-0.242817929374677,-0.757212635387253,0.387948579096184,-0.0752920437036212,0.528214494414596,0.357135404638649,0.068708336525593,0.527713461955749,0.174243328793113,"rollinghill",0.14433527159707
39.5,0,-0.206748744192599,0,0,0,"hill2",0.285311362054056,-0.0400977486064643,-0.759185730926745,0.108807297596368,-0.10555413508318,0.741315811302994,-0.0622323641676974,0.0394913610646549,0.210011715387933,0.140634238956088,"rollinghill",0.14433527159707
40,0,-0.206748744192599,0,0,0,"hill2",0.286781922144435,-0.0811733822104261,-0.757380561377446,0.0933735774618889,-0.0556916083622006,0.710306954025665,-0.174827113248604,-0.0224947136784169,0.157134092522861,0.107025149119063,"rollinghill",0.14433527159707
40.5,0,-0.206748744192599,0,0,0,"hill2",0.242023124083312,0.401706518194482,-0.761069666673484,0.185063679619039,-0.088892837986796,0.504774506471158,-0.0355401901764158,0.0280187120735783,0.450176381497834,0.039034348908099,"rollinghill",0.129501013435641
41,0,-0.206748744192599,0,0,0,"hill2",0.201406073366319,0.053047203459035,-0.783852028862172,0.0852071172536293,-0.0236573343496154,0.674250807843288,-0.0869355206907224,-0.0906008950126092,0.68853978356928,-0.106218726543839,"rollinghill",0.119611507994689
41.5,0,-0.206748744192599,0,0,0,"hill2",0.310813358173429,0.22665199738656,-0.792178693841481,0.13841615430621,-0.161460508717729,0.92606387528056,0.00432477396691518,0.0793278438427849,0.462672995161534,-0.251471800566426,"rollinghill",0.0454402171875437
42,0,-0.206748744192599,0,0,0,"hill2",0.300054125402439,0.244531884926022,-0.788763471955713,0.190236932984187,-0.197768207348227,0.95990727865931,0.116851836293529,0.158314214672303,0.546045070465466,-0.363888409576956,"rollinghill",-0.0781786008243644
42.5,0,-0.206748744192599,0,0,0,"hill2",0.204691551201579,-0.154263740437718,-0.753381704534269,0.143937638405436,-0.146653126554042,0.844431476776133,0.0541904497217154,0.169763494427714,0.49646252919191,-0.509141485028895,"rollinghill",-0.43420079669866
43,0,-0.206748744192599,0,0,0,"hill2",0.0266336332333186,-0.545689998144874,-0.726030549148355,0.256924645143975,-0.0414306053056952,0.471336755862118,0.147458438424889,0.0782707973591143,0.327074365049289,-0.616149733128803,"rollinghill",-0.884173294262005
43.5,0,-0.206748744192599,0,0,0,"hill2",-0.109895116267025,-0.571060218551819,-0.721193187106719,0.268564041164493,-0.0108841125041424,0.233486448869953,0.192014923302981,0.0288429987757254,0.46916386471107,-0.798875011107801,"rollinghill",-1.39348282447107
44,0,-0.206748744192599,0,0,0,"hill2",-0.181505475972993,-0.629290992233194,-0.69554247622591,0.192873979338316,-0.0361949506669827,0.0914278621957227,0.0763629173526676,0.118487057645493,0.21888284118557,-1.07663288670412,"rollinghill",-1.69016798769965
44.5,0,-0.206748744192599,0,0,0,"hill2",-0.113590117755805,0.22701442910666,-0.6707228326214,0.425541087600428,0.178989660364488,-0.134482364559917,0.181460275052765,0.104858240091404,0.123044435285269,-1.26515283514752,"rollinghill",-1.8038973002706
45,0,-0.206748744192599,0,0,0,"hill2",-0.115544645903363,0.332965224630231,-0.732773258695805,1.21525554051671,0.535039824076911,0.113170546270842,0.629824456410619,-0.0965833096283275,0.888617015672434,-1.38799984927876,"rollinghill",-1.85334482747536
45.5,0,-0.206748744192599,0,0,0,"hill2",0.199619069540009,0.455225563536417,-0.827148832280287,1.30455725986389,0.0173376326987746,1.2299645614266,0.877699052436479,0.337742986684724,1.60619098205696,-1.37138846128116,"rollinghill",-1.85828958019584
46,0,-0.206748744192599,0,0,0,"hill2",0.475626997004712,0.799656546863424,-0.878191638154473,1.27835014079259,-0.506800105335871,1.66264483759839,1.17992656830407,0.672454734245463,1.36906462956955,-1.24506464258432,"rollinghill",-1.74950502034536
46.5,0,-0.206748744192599,0,0,0,"hill2",0.556181651331879,1.08150757586787,1.86599325272814,1.14981873659177,-0.851046680511634,2.05077708675818,1.18994973235444,0.793023917074202,0.821246816093364,-1.03645650443642,"rollinghill",-1.03746062859677
47,0,-0.206748744192599,0,0,0,"hill2",0.536673562179509,1.21174141261624,1.8786585221444,1.12720048889373,-1.04168269591418,2.01431523475488,1.27705328485308,0.91067221973152,0.780432946285697,-0.763334364925759,"rollinghill",-0.414421785816754
47.5,0,-0.206748744192599,0,0,0,"hill2",0.46599393679098,0.90850679614779,-0.878690508675491,1.16515059966058,-1.08330616921145,1.95463086166941,1.34406654200323,1.09656955229034,0.502361871083304,-0.470896659106217,"rollinghill",-0.19190791339532
48,0,-0.206748744192599,0,0,0,"hill2",0.492919952313191,0.848705562331419,1.88974049686576,1.08146424931828,-0.988553344968914,2.20874452471583,1.16845633696415,0.983986010318652,0.344538224728678,-0.227906807725677,"rollinghill",0.129501013435641
48.5,0,-0.206748744192599,0,0,0,"hill2",0.48578125695116,1.07208435114529,1.86086726375574,1.04978271581591,-0.926834962497892,2.76584639970938,1.05660890438796,0.814476875415388,0.536283868188015,-0.0181397337696753,"rollinghill",0.263009336888502
49,0,-0.206748744192599,0,0,0,"hill2",0.533630073474066,1.42847558123557,1.81777014933858,1.24720596479901,-1.02605917527984,3.05759136570872,1.17406779950136,0.743910506025084,0.590899576908169,0.159177184728051,"rollinghill",0.307512111372789
49.5,0,-0.206748744192599,0,0,0,"hill2",0.707797541511271,1.54215829211397,1.7216984463289,0.914316762153987,-1.05015654873019,2.30862855577272,0.73872012817061,0.480453148872772,0.701739658555833,0.212874465698924,"rollinghill",0.302567358652313
50,0,-0.206748744192599,0,0,0,"hill2",0.797249981108207,2.22340907666775,1.51004563425242,0.996916439238674,-1.2867792392539,0.809303948939344,0.845750650996596,0.368330244159031,1.10576290090285,0.271980104721715,"rollinghill",0.302567358652313
50.5,0,-0.206748744192599,0,0,0,"hill2",0.7402427845504,2.31341299248511,1.43592132789527,1.06877210412531,-1.47171493675847,0.403822090337421,0.819559804994899,0.607168934397855,1.25287917505176,0.303657636784371,"rollinghill",0.302567358652313
51,0,0.057706814900974,0,0,0,"hill2",0.993832340332828,1.92126187133775,1.52775470631386,1.31073572627717,-1.4989558943653,0.642701073574944,1.20461373443325,0.949134086764785,0.951871843011957,0.343834019052066,"rollinghill",0.302567358652313
51.5,0,1.25755148115885,0,0,0,"hill2",1.75929500957436,1.72095797935564,1.63556819606359,1.36714304126761,-1.39663608718496,1.11584142285046,1.17003477382849,0.94282044340505,0.599573439353888,0.419551047501805,"rollinghill",0.302567358652313
52,0,1.39957391104244,0,0,0,"hill2",1.4798342752573,1.40709210974971,1.64972086730474,1.60830753918863,-1.20351806189462,1.46567427526219,1.5448493267913,0.828413717049908,1.20347018592971,0.447751777857557,"rollinghill",0.302567358652313
52.5,0,1.39957391104244,0,0,0,"hill2",1.45915346338642,1.56994468532886,1.61021988349501,1.74086535065095,-1.30114280252702,1.20532173011188,1.6361261440112,0.85363641836226,1.2638265098536,0.49179127424464,"rollinghill",0.302567358652313
53,0,1.39957391104244,0,0,0,"hill2",1.63008198334471,1.64907564954324,1.62007471618189,2.30389139126197,-1.56055210613234,0.948714255629905,2.1386357502111,1.12138329197854,1.15545407477868,0.533899212857353,"rollinghill",0.302567358652313
53.5,0,1.39957391104244,0,0,0,"hill2",1.63657848440911,1.44188555487924,1.60870046680301,2.22210716437411,-1.66884037830252,0.892136107213413,2.08069120038586,1.35792417194898,1.28549176047341,0.581029199968203,"rollinghill",0.302567358652313
54,0,1.39957391104244,0,0,0,"hill2",1.85744997037174,1.90833517864693,1.56699261933407,1.53430727844894,-1.57257412456892,0.802657819213716,1.30022615308277,1.05376407943544,0.911848934958039,0.630090743424072,"rollinghill",0.302567358652313
54.5,0,1.39957391104244,0,0,0,"hill2",1.80872625757099,2.12990169288216,1.52510469149061,1.6361036200033,-1.60450490061507,0.642906550862502,1.40598071343574,1.07705887366273,1.03645571809543,0.68571958073996,"rollinghill",0.302567358652313
55,0,1.39957391104244,0,0,0,"hill2",1.68464136594081,2.15188929455361,1.50816580716042,1.80727518214825,-1.68103632465217,0.557579433920442,1.61550086735614,1.08880548031323,0.920916191027083,0.752165137018393,"rollinghill",0.302567358652313
55.5,0,1.39957391104244,0,0,0,"hill2",1.55865778493141,1.95436400709953,1.50822261951219,2.15597131226952,-1.81147934749783,0.502255048090756,1.97385547654162,1.21943155336764,0.986640513649643,0.844879865878209,"rollinghill",0.302567358652313
56,0,1.40202257362664,0,0,0,"hill2",1.50384679083235,1.35127762485443,1.5695289150628,2.60462382637676,-1.93832396107495,0.733087926562448,2.51882672466056,1.64200082013165,1.33931371648362,0.878875265269016,"rollinghill",0.302567358652313
56.5,0,1.39957391104244,0,0,0,"hill2",1.3936393893746,1.12838211699342,1.63108437990303,2.65476794955124,-1.90946390437947,1.11316620279867,2.56823919565543,1.88764966770207,1.34828937193941,0.871535349442727,"rollinghill",0.302567358652313
57,0,1.39957391104244,0,0,0,"hill2",1.57609965892583,1.53358078006434,1.6529389359551,2.46573204897584,-1.74576508145067,1.1588377583057,2.22821794046242,1.45826124699931,0.786478884939793,0.884283624750286,"rollinghill",0.302567358652313
57.5,0,1.39957391104244,0,0,0,"hill2",1.41311956387965,1.07003061005744,1.68083240597892,2.80496357136543,-1.81195207211515,1.25552519195556,2.55888233180372,1.80421825979095,1.20854350020759,0.851060847325747,"rollinghill",0.302567358652313
58,0,1.39957391104244,0,0,0,"hill2",1.44648622275051,1.45203364304202,1.72645050581726,2.37659626081016,-1.61524128050689,1.60462424996293,2.21169928076981,1.76895199859158,1.15857875298979,0.884669937162772,"rollinghill",0.302567358652313
58.5,0,1.39957391104244,0,0,0,"hill2",1.73611071987268,1.68290264874522,1.74280654207571,1.32243024893606,-1.20833597366833,1.93737401890123,0.924591984734666,0.811890350857544,0.587582084177018,0.939139840099911,"rollinghill",0.307512111372789
59,0,1.39957391104244,0,0,0,"hill2",1.84052929611004,1.62310141492885,1.69686256526793,1.63272367858947,-1.33727859680984,1.56791006982131,1.21735270596054,1.00937295456899,0.779926411592406,0.998631790105835,"rollinghill",0.302567358652313
59.5,0,1.39957391104244,0,0,0,"hill2",1.92422982807225,2.03772330272235,1.59228694775209,1.96323895856582,-1.61035682139981,0.798475782298339,1.65060748561642,1.10696046898542,1.08092580014154,1.07164463881494,"rollinghill",0.302567358652313
60,0,1.40202257362664,0,0,0,"hill2",2.02967189352356,2.27475364766724,1.47992539597867,1.67402464086713,-1.67368074671654,0.40334911226517,1.3595062429023,0.986175093298096,0.888796030464674,1.06430472298865,"rollinghill",0.307512111372789
