"time","billboard","tree","lake","house","sign","type","Edge","Hue","Sat","Lum","sdHue","sdSat","sdBright","Entropy","AvePref","scene_type","sky","slope"
102.5,0,-1.2610341469994,0,0,0,"hill0",-0.893357873479266,-0.762280404841786,-0.544592564869886,0.849573072904792,-1.01772686734215,-0.619482183905209,0.0071304649728046,0.177653111867146,0.857580378958316,"H",0.950659883623896,0.139488919101042
103,0,-1.2610341469994,0,0,0,"hill0",-0.919808517255692,-0.77136212784473,-0.60318340898903,0.807677343306411,-0.981551044773678,-0.649360114965053,0.0129159544069832,0.247969349243442,0.929569726365039,"H",0.881019191638677,0.00828792255556333
103.5,0,-1.2610341469994,0,0,0,"hill0",-1.0840971229869,-0.762725363149868,-0.70064717689612,0.789811743851614,-1.02463904113682,-0.719219771736802,-0.0463195531693302,0.27285801695945,1.19952977887175,"H",0.772147678907552,-0.122913073989916
104,0,-1.2610341469994,0,0,0,"hill0",-1.05596045413894,-0.758285211002858,-0.724607365036453,0.713168884289591,-0.998695360858645,-0.785417142270816,0.0282414423737886,0.344665761323016,1.51419289430543,"H",0.69308395329127,-0.25411408990728
104.5,0,-1.2610341469994,0,0,0,"hill0",-1.1316238894819,-0.753158754161303,-0.75528172385483,0.65072888148453,-0.984748170010897,-0.840520686354367,0.0223528690973272,0.308058929282181,1.70722884638916,"H",0.645175513436784,-0.385315086452759
105,0,-1.2610341469994,0,0,0,"hill0",-0.959958595274689,-0.749399755699061,-0.795974523624786,0.624832352001738,-0.991902032594462,-0.842340107383927,0.023779600067804,0.318453496556729,1.70055241520597,"H",0.628948004608494,-0.665907377013769
105.5,0,-1.2610341469994,0,0,0,"hill0",-0.999265559592369,-0.748594123781823,-0.857141963781866,0.614636515012895,-0.968595348855813,-0.831371404688749,0.00353829225080433,0.352158346040706,1.74757771497284,"H",0.64508950464845,-0.961145607361634
106,0,-1.2610341469994,0,0,0,"hill0",-0.696190463701003,-0.756656677257654,-0.876511137013975,0.602128916665418,-0.905298291740377,-0.820564549086287,0.0423746311945436,0.316509752917322,1.85149782053909,"H",0.693093508148779,-1.05426573856488
106.5,0,-1.2610341469994,0,0,0,"hill0",-0.81748371029376,-0.743799953168438,-0.895527519416491,0.656360518878377,-0.979237674384588,-0.875612038667587,-0.0333240811109341,0.258983618100007,1.87413963133906,"H",0.774794924520044,-0.945267809367293
107,0,-1.2610341469994,0,0,0,"hill0",-1.13552291097967,-0.734260984859165,-0.892710025530838,0.724277685038106,-1.05492817866871,-0.887478494758877,-0.052399164788706,0.193741030807678,1.89126612937578,"H",0.860663125333554,-0.634151800396972
107.5,0,-1.2610341469994,0,0,0,"hill0",-1.09284369418783,-0.727598155303208,-0.770876271916471,0.767768912504022,-1.04232131590456,-0.814055969168481,-0.0511312675818244,0.156579621422114,1.88691193503248,"H",0.913780040089313,-0.273551239424299
108,0,-1.2610341469994,0,0,0,"hill0",-1.20159666142038,-0.73472079653034,-0.766511607288905,0.792871915675986,-1.03229935948943,-0.809601398959729,-0.0261622594135013,0.0676252424311998,1.88400913951964,"H",0.955266281936075,-0.0971806234264266
108.5,0,-1.2610341469994,0,0,0,"hill0",-1.28642822481492,-0.736116385972069,-0.715845390054569,0.82476362372756,-1.03596224777203,-0.785165984021475,-0.0696603328330901,0.0497440834445585,1.88284802109969,"H",0.985064506658032,-0.0692637021793839
109,0,-1.2610341469994,0,0,0,"hill0",-1.06281017126023,-0.735945577661312,-0.694777455500428,0.853201381015561,-1.06076951913314,-0.769944425065373,-0.0849362490984872,0.113632970049867,1.84975614344619,"H",1.00277332735066,-0.104846969678665
109.5,0,-1.2610341469994,0,0,0,"hill0",-1.16481883587556,-0.733922378490626,-0.662673588635052,0.878675648204414,-1.06683364897438,-0.747657413502698,-0.140526704228137,0.143349063956624,1.83291992474594,"H",1.00869856727264,-0.0956175253464792
110,0,-1.2610341469994,0,0,0,"hill0",-0.995050395747985,-0.730966813566816,-0.6350743882375,0.877122720568142,-1.07991508205012,-0.73064551840028,-0.121427977913579,0.157280255936633,1.80766559776961,"H",1.00158827635212,-0.0723724830140935
110.5,0,-1.2610341469994,0,0,0,"hill0",-0.479527541771652,-0.73352375264519,-0.474980829144429,0.860842642926685,-1.14355646647983,-0.601546535283778,-0.0934866622041704,0.142426797663131,1.77863763512293,"H",0.985494558135081,-0.0351118233096224
111,0,-1.2610341469994,0,0,0,"hill0",-1.36630682400225,-0.73474926935085,-0.513497904648011,0.833293683267074,-1.12819601018511,-0.653326352922016,-0.0477146146818868,0.00407819788625925,1.7551249852395,"H",0.998912366167096,0.0161644537669342
111.5,0,-1.2610341469994,0,0,0,"hill0",-1.25312786391721,-0.737060505421857,-0.516815440330151,0.850305607684284,-1.08170084871863,-0.668665661587249,-0.0873344686628083,0.0232173482027919,1.71884003166264,"H",1.01023721581742,0.0814563288436905
112,0,-1.2610341469994,0,0,0,"hill0",-1.12203420457966,-0.734897545868419,-0.529532282372658,0.863432357795301,-1.08275874564659,-0.675849275204331,-0.105824907877845,0.0414273419108197,1.64365760833256,"H",1.01607644695106,0.160763821292532
112.5,0,-1.2610341469994,0,0,0,"hill0",-1.10327639162583,-0.732405496319773,-0.52676558168724,0.869900796935071,-1.09543114603522,-0.697452880146795,-0.120636241465662,0.0271802824248134,1.57399049776572,"H",1.01405995003557,0.445163036074627
113,0,-1.2610341469994,0,0,0,"hill0",-0.999265559592369,-0.735612584470761,-0.555100691722759,0.879357047106111,-1.0742494956055,-0.688874161630138,-0.145846248857514,0.0528495801548326,1.50229142969548,"H",1.00957779501251,0.77757266047796
113.5,0,-1.2610341469994,0,0,0,"hill0",-1.05300975851543,-0.740004491899375,-0.552848333831953,0.859350276819413,-1.06667929404169,-0.669586330345917,-0.0839754142854124,0.0706491241079099,1.45265361375224,"H",1.00340407604766,0.888375875069699
114,0,-1.2610341469994,0,0,0,"hill0",-1.16134127006289,-0.739166997000818,-0.521484075138541,0.837087112274863,-1.06898230654841,-0.65657219651331,-0.0338018472341263,-0.018528072131733,1.39866160346571,"H",0.997306811013632,0.77757266047796
114.5,0,-1.2610341469994,0,0,0,"hill0",-1.19590609918147,-0.736019606438289,-0.498461983161381,0.821956654478712,-1.06820086608555,-0.639801970349841,0.00611339376441235,-0.00383071286880131,1.34437931276866,"H",0.978976796481513,0.445163036074627
115,0,-1.2610341469994,0,0,0,"hill0",-1.20085906338867,-0.739208531338789,-0.526289111880764,0.827035738870816,-1.04813975922896,-0.657205659394618,-0.0558807619687025,0.0596296501271973,1.31883470538182,"H",0.963848322328058,0.181720830840763
115.5,0,-1.2610341469994,0,0,0,"hill0",-1.13246690201766,-0.734600368528671,-0.543126367365628,0.823295716153158,-1.06643431128851,-0.677274787027297,-0.0754585678862753,0.0503792471998606,1.29096786115508,"H",0.956327089645498,0.14936433833159
116,0,-1.2610341469994,0,0,0,"hill0",-1.09337066554254,-0.729831472913263,-0.517701806331144,0.820903716358628,-1.08155559307026,-0.660403997676614,-0.0919177348811745,0.101530418066843,1.24336200271526,"H",0.95232277545779,0.138578827913942
116.5,0,-1.2610341469994,0,0,0,"hill0",-1.0891554005326,-0.729079231955481,-0.52791321212983,0.809418439964911,-1.08203861438596,-0.665868724072681,-0.067827882539995,0.0493367086157873,1.1896602717652,"H",0.952198532168666,0.14936433833159
117,0,-1.2610341469994,0,0,0,"hill0",-1.02318706459594,-0.731800251876282,-0.483620653876816,0.805302922007378,-1.06314192682357,-0.640348149202749,-0.0694170471817211,-0.000245717349475711,1.16005175044557,"H",0.95437749180332,0.181720830840763
117.5,0,-1.2610341469994,0,0,0,"hill0",-0.721692579272059,-0.731045783132602,-0.486974977643786,0.799917916753357,-1.05525554849132,-0.612275801818921,-0.0516097634160294,0.0408171897436805,1.14698916634163,"H",0.959002999830517,0.207458686160344
118,0,-1.2610341469994,0,0,0,"hill0",-0.928871230803222,-0.733084088805805,-0.511929233095125,0.793877639539576,-1.03103108687453,-0.635447228861555,-0.0224127123499343,-0.00898295777414355,1.12057372094536,"H",0.965453869946145,0.212197204361583
118.5,0,-1.2610341469994,0,0,0,"hill0",-1.19822451011177,-0.730351368439021,-0.576018416482806,0.819810151617843,-1.0323704279369,-0.671231212697347,-0.0791211820446254,0.0403645409128248,1.09241659738214,"H",0.974169708484761,0.216935703190937
119,0,-1.2610341469994,0,0,0,"hill0",-0.985882267696404,-0.731578982585631,-0.550680006633575,0.834497827408582,-1.03118876205312,-0.643057949582266,-0.0994815786987646,0.117109288996674,1.05177744946199,"H",0.985217414519683,0.221674221392176
119.5,0,-1.2610341469994,0,0,0,"hill0",-1.11560594314348,-0.727565611984848,-0.531137889951734,0.858226095912304,-1.04602138977331,-0.657674983646954,-0.154452120000103,0.115804101379888,0.980078381391741,"H",0.998214710861405,0.226412739593415
120,0,-1.2610341469994,0,0,0,"hill0",-1.15923358697514,-0.71992750616538,-0.534371986706886,0.872808369530446,-1.06097651909073,-0.63255616208849,-0.174347593444858,0.133695065113356,0.900832043054839,"H",1.01415552121679,0.231151238422768
0.5,0,-1.2610341469994,0,0,0,"hill2",-1.26598438678956,-0.737869881577183,-0.487260800351128,0.905406347818832,-1.1379363706164,-0.578621712796645,-0.214454699792128,0.0694131533347857,-0.61181491757623,"H",1.07680060317772,0.235889756624007
1,0,-1.2610341469994,0,0,0,"hill2",-1.38106020095425,-0.730518086382271,-0.594703755435635,0.950001649282626,-1.1596714158062,-0.667537785069474,-0.270092391547949,-0.0305577779098271,-0.611815091569839,"H",1.15421099935299,0.430599543033032
1.5,0,-1.2610341469994,0,0,0,"hill2",-1.37294581328099,-0.720313412648841,-0.532540817867737,1.00688337309236,-1.20582536287147,-0.640411548372485,-0.281873138008529,-0.0246674704739025,-0.610653973149895,"H",1.22667095452737,0.744584760728422
2,0,-1.2610341469994,0,0,0,"hill2",-1.50288031773616,-0.708819190254402,-0.456126689099945,1.08095437148276,-1.26658946073949,-0.604647688925604,-0.32920992917734,-0.0333834380996529,-0.603106702883238,"H",1.27144474554113,0.952526164926025
2.5,0,-1.2610341469994,0,0,0,"hill2",-1.61785081856235,-0.718241242325113,-0.408755027323176,1.11421322896137,-1.23740714192956,-0.569362319876082,-0.382862563743777,-0.0475506297521421,-0.57204678273315,"H",1.28780605251605,1.05442375562584
3,0,-1.2610341469994,0,0,0,"hill2",-1.60446742550083,-0.718400819511175,-0.324744356293065,1.14534300727376,-1.23973891529995,-0.51508155482295,-0.4470518361429,-0.00315316765763183,-0.708478207279941,"H",1.27520058822134,1.05027757157164
3.5,0,-1.2610341469994,0,0,0,"hill2",-1.4595688162511,-0.722124546551205,-0.290966138430041,1.13760690404741,-1.2125784919226,-0.502790136270936,-0.44489894542078,0.0323822441081438,-0.660291789093129,"H",1.23399149752536,0.940087574019659
4,0,-1.2610341469994,0,0,0,"hill2",-1.22088134456337,-0.7351127437868,-0.238546175001575,1.09303561391406,-1.14235888560904,-0.474365450498485,-0.375568031936982,0.0138258816690609,-0.612976209989783,"H",1.16432213343223,0.723853762969887
4.5,0,-1.2610341469994,0,0,0,"hill2",-0.899786134915444,-0.739609363908286,-0.297853104616458,1.03515673188727,-1.09112066379056,-0.542963734076237,-0.31955395524122,0.0397637594281998,-0.489026809799936,"H",1.06344970175439,0.401576157794214
5,0,-1.2610341469994,0,0,0,"hill2",-0.503870502460336,-0.756017206535889,-0.336321063588551,0.927312008421244,-0.951688636226381,-0.546714920169218,-0.181684010663737,0.0395614416873384,-0.456225211482912,"H",0.959585966704594,0.151726003653041
5.5,0,-1.2610341469994,0,0,0,"hill2",-0.581852348733584,-0.75819556268883,-0.447886059470375,0.832044853282809,-0.891627352945048,-0.626298387875987,-0.141921814388096,0.0270807941548468,-0.378720551312944,"H",0.892267594893547,0.067467948342807
6,0,-1.2610341469994,0,0,0,"hill2",-0.643605419660309,-0.752707101765914,-0.566610628151139,0.804609999043076,-0.87966417110027,-0.700619783251953,-0.192286760314101,0.0138404246473338,-0.287572748366085,"H",0.85494813748903,0.0169131190310437
6.5,0,-1.2610341469994,0,0,0,"hill2",-0.662047090267526,-0.748247176131445,-0.618531092234771,0.78269842160852,-0.86173814881596,-0.722574786465604,-0.199001512398241,0.0802550877164501,-0.281186596519374,"H",0.84446428107779,6.14963458654505e-05
7,0,-1.2610341469994,0,0,0,"hill2",-0.581746934229531,-0.737100382233074,-0.637755776072037,0.788837908961259,-0.907722442119747,-0.746360198331373,-0.236873951742655,0.110054726236783,-0.287572748366085,"H",0.861551915466308,0.0169131190310437
7.5,0,-1.2610341469994,0,0,0,"hill2",-0.708730743061202,-0.715293837074481,-0.715300522026029,0.804293121721641,-1.01752384759141,-0.779888634782303,-0.250273537759443,0.0855208130825426,-0.391492855006366,"H",0.916561076313061,0.067467948342807
8,0,-1.2610341469994,0,0,0,"hill2",-1.36282925818958,-0.691155569434143,-0.756308535520162,0.847700877134096,-1.15111919530019,-0.81920657882552,-0.257854797346519,0.0358243668118387,-0.560145318123193,"H",1.02995297856803,0.151726003653041
8.5,0,-1.2610341469994,0,0,0,"hill2",-1.43743885198867,-0.669219404968132,-0.742425915561584,0.934038173761111,-1.33982486656493,-0.783967216773127,-0.294286689858633,-0.135991641974824,-0.699769818593341,"H",1.29553753727607,0.856316837864441
9,0,-1.2610341469994,0,0,0,"hill2",-1.91607836475057,-0.673093090690859,-0.471470920380623,1.14549111727837,-1.49127779335336,-0.600487169824309,-0.428888161518996,-0.146529238911772,-0.875388993303869,"H",1.61206961349811,1.75801635657051
9.5,0,-1.2610341469994,0,0,0,"hill2",-1.75600502402929,-0.676248971955046,-0.198764398125929,1.44189748950478,-1.5614209756073,-0.416321130932326,-0.743049038109722,-0.112077003633486,-1.01733573061391,"H",1.6722490298161,2.05858284343398
10,0,-1.2610341469994,0,0,0,"hill2",-1.54692951841849,-0.694625336034917,0.0974683016329153,1.49922720694824,-1.40852577721302,-0.24650069657343,-0.813515479222846,0.0457944082458659,-1.04636369326059,"H",1.38164466227494,1.75801635657051
10.5,0,-1.2610341469994,0,0,0,"hill2",-1.00927680134527,-0.734962742583038,0.272167174227712,1.19399790919132,-1.17836223352109,-0.0485453970210675,-0.384735975148338,0.280524340477757,-0.991210563480072,"H",1.00441710193416,0.856316837864441
11,0,-1.2610341469994,0,0,0,"hill2",-1.07893343093715,-0.757994244520368,-0.142998888784512,0.832952639814357,-0.949095859989282,-0.334995184932578,0.020121802002134,0.189728157304111,-0.876259831313302,"H",0.725720558452783,-0.0735894248696413
11.5,0,-1.2610341469994,0,0,0,"hill2",-0.485850388703778,-0.776924383082675,-0.281773259580533,0.55016440716843,-0.769359419852444,-0.371641814653903,0.265293610394438,0.128328246533621,-0.673934931870019,"H",0.563177836199727,-0.533280067272807
12,0,-1.2610341469994,0,0,0,"hill2",-1.47516520573886,-0.786240893895833,-0.295546550874139,0.418772136580454,-0.672582594450663,-0.304483056524679,0.332623023867384,0.204552358183906,-0.522408966789915,"H",0.458845822707465,-0.846470088434794
12.5,0,-1.2610341469994,0,0,0,"hill2",-0.221871529287539,-0.790078312726552,-0.328588464588903,0.321221892639148,-0.636354903625459,-0.275407545076983,0.38214311038381,0.235025208567479,-0.479737861366346,"H",0.384952345027043,-1.0131594883556
13,0,-1.2610341469994,0,0,0,"hill2",-1.37484266736062,-0.792433160309431,-0.304198999935905,0.260417171517749,-0.584505219245688,-0.151368597178086,0.393890241490441,0.343741062080814,-0.460289126489735,"H",0.320223867077305,-1.03334826703523
13.5,0,-1.2610341469994,0,0,0,"hill2",-1.31635633323846,-0.799574368538472,-0.194674361976138,0.18714491106649,-0.543954796016096,-0.00616120119591713,0.478747848590729,0.317883460686311,-0.378139992639988,"H",0.249914206965052,-0.907036443845571
14,0,-1.20902838366148,0,0,0,"hill2",-1.212345501205,-0.79838635461746,-0.00904025582241524,0.0768770040365338,-0.528134495883082,0.212781191910158,0.643320643348215,0.321608881482158,-0.331985531956587,"H",0.138796835525957,-0.634224018786617
14.5,0,-0.766979395289162,0,0,0,"hill2",-1.06755230645932,-0.829233527560437,0.390039008909968,-0.0754100088620459,-0.400514326378986,0.718695108727261,0.861504333202261,0.416433688493001,-0.260576743222818,"H",0.0168993468098291,-0.214910953114599
15,0,-0.608361817108506,0,0,0,"hill2",-0.95500563106749,-0.85655425729677,0.884167589241966,-0.251115017778794,-0.261643887603057,1.35517617831259,1.16841626060073,0.642814561461659,-0.222550112553062,"H",0.371381629133377,0.0665564817518267
15.5,0,-0.608361817108506,0,0,0,"hill2",-0.567098971781591,-0.789424664210018,0.400245976467856,0.112694513015006,-0.683094706183924,0.895787880286467,0.933856736749349,0.514002409346524,-0.191199913066494,"H",0.906268362264262,0.104896678527041
16,0,-1.2610341469994,0,0,0,"hill2",-0.907584279076549,-0.73517603857789,-0.533009742664857,0.761050900008448,-1.03432112059368,-0.592656167836367,-0.0433133870372889,0.0445569456046418,-0.148819086979403,"H",0.939277689757769,0.131815056557178
16.5,0,-1.2610341469994,0,0,0,"hill2",-1.11486834511176,-0.729975410295224,-0.544182175537502,0.796760495600679,-1.05982811991006,-0.598123068254009,-0.0704741552009657,0.0390354432828547,-0.0939562376094018,"H",0.956432215684227,0.147311635214121
17,0,-1.2610341469994,0,0,0,"hill2",-1.38106020095425,-0.740183362521992,-0.489495109396025,0.803799169438247,-1.00583607386671,-0.571409631248388,-0.0752134336336772,0.0559721038584809,-0.0390933882394005,"H",0.954482617842049,0.151386414497871
17.5,0,-1.2610341469994,0,0,0,"hill2",-1.10970465306201,-0.736106762302593,-0.398400069091595,0.810581699484315,-1.02280368687302,-0.546073260638997,-0.119436985741298,0.00201778943194218,0.0143180633741795,"H",0.925544511144943,0.144039375036543
18,0,-1.2610341469994,0,0,0,"hill2",-0.945942917519961,-0.743618053615368,-0.297883827105531,0.79879048502859,-0.946646417921388,-0.485496029665047,-0.135740237816654,0.023421008260184,0.114754813680593,"H",0.887059119992274,0.13089084326545
18.5,0,-1.2610341469994,0,0,0,"hill2",-0.773223781768882,-0.743054503261887,-0.396394576016687,0.787457549862466,-0.943862401944109,-0.553754196380872,-0.187536341626609,0.014826567699162,0.0715031495840691,"H",0.871949755553837,0.127260513153808
19,0,-1.2610341469994,0,0,0,"hill2",-0.9202299729408,-0.735789594101342,-0.407023521646819,0.786343190208712,-0.969156266002405,-0.550315628714752,-0.205266130082836,0.057921891569872,0.0802115382706694,"H",0.880407560192073,0.135187837449312
19.5,0,-1.2610341469994,0,0,0,"hill2",-1.02940449702402,-0.717568232815191,-0.458059197770631,0.807553554233926,-1.05262365642836,-0.5967246729434,-0.262723234628335,0.0431199775215894,0.055247490630814,"H",0.933180424723742,0.154672835523848
20,0,-1.2610341469994,0,0,0,"hill2",-1.12519562804572,-0.697551774029122,-0.490888914261501,0.861283876923687,-1.18499872761884,-0.637263006936042,-0.299317852696107,0.0430462267120414,0.00444855626763506,"H",1.07568245125249,0.185715526749301
20.5,0,-1.2610341469994,0,0,0,"hill2",-0.890301864517256,-0.716275933001529,-0.331943577376459,0.90987568889851,-1.32244516344188,-0.432596737808637,-0.186706757500874,-0.000403797006445554,-0.13604678328598,"H",1.32729491469772,1.1403881447384
21,0,-1.2610341469994,0,0,0,"hill2",-1.8323006428999,-0.716187784846575,-0.151810621377113,1.13865127652096,-1.30270012822722,-0.362787318562491,-0.382818975672667,-0.109735073467857,-0.360142655519799,"H",1.29898755669761,1.62025578771473
21.5,0,-1.2610341469994,0,0,0,"hill2",-1.43522585556242,-0.723731109622323,0.0649397937508173,1.1266779474759,-1.21118333451864,-0.225664550625882,-0.38187998354255,0.0600763059524563,-0.554339726023472,"H",1.32926362225491,1.12668573201325
22,0,-1.2610341469994,0,0,0,"hill2",-1.4365958394529,-0.730907515358454,0.149390146502574,1.16738877983733,-1.11853954071651,-0.192736349780553,-0.481626857366726,0.172368196481321,-0.593527475113172,"H",1.08957810011985,0.911188459427185
22.5,0,-1.2610341469994,0,0,0,"hill2",-1.05163987579051,-0.750248804802929,0.0547179334293652,0.956260436483462,-0.949206785988618,-0.24477878334941,-0.251747164824284,0.212373806803776,-0.453902974643024,"H",0.861551915466308,0.486862201587518
23,0,-1.2610341469994,0,0,0,"hill2",-1.18621110094073,-0.753468514159788,-0.16302082861032,0.765955455052422,-0.880881212057919,-0.373581864502247,-0.121868334185563,0.155586686540452,-0.351724546169676,"H",0.75914082770832,0.0609145750359169
23.5,0,-1.2610341469994,0,0,0,"hill2",-0.853734766814981,-0.765475020411936,-0.207067212440447,0.619969111582204,-0.800071890198317,-0.307394982153402,0.0791266722512835,0.113504745992887,-0.207745851356228,"H",0.711490421754215,-0.157657132031633
24,0,-1.24023184166423,0,0,0,"hill2",-0.70662316113901,-0.771652110779218,-0.223489936234851,0.575745332136701,-0.761009013062384,-0.314960489101072,0.0931255455984466,0.0913607581154074,-0.173202575946304,"H",0.689576589653927,-0.271561804885312
24.5,0,-0.907394956301545,0,0,0,"hill2",-0.67384977159601,-0.761554780481195,-0.210761456138698,0.571799991903657,-0.788076320624939,-0.339770364566417,0.0604764263246413,0.135117391732957,-0.123564760003069,"H",0.685887653582406,-0.280799482268892
25,0,-0.574558070938859,0,0,0,"hill2",-0.828759521433085,-0.750626729247942,-0.19437719709787,0.570572369634603,-0.815939862287818,-0.321514576578619,0.0506238195945148,0.156201733785805,-0.0605740806194233,"H",0.703137743154708,-0.185370125438603
25.5,0,-0.439343086260267,0,0,0,"hill2",-0.654881230799634,-0.764511862651983,-0.116050482429194,0.569920348492502,-0.793540087513255,-0.249613631061902,0.105012100155755,0.189979921900615,0.0209944945573686,"H",0.705641635763058,-0.0409495604174095
26,0,-0.400338763756828,0,0,0,"hill2",-0.699141159324512,-0.769509843088767,-0.051342115136513,0.573330989420795,-0.765025292901397,-0.192787116122215,0.0858487214455416,0.210056585475571,0.117657610267471,"H",0.687321176088448,0.033693007623718
26.5,0,-0.400338763756828,0,0,0,"hill2",-0.784288763900101,-0.778068045148411,0.0299677877409125,0.543390322368242,-0.704791610888351,-0.170400657761783,0.136279925131427,0.169702450690895,0.200387303864206,"H",0.652849661516372,0.0348487343206613
27,0,-0.400338763756828,0,0,0,"hill2",-0.523049872264817,-0.787418604605113,0.0327694025872691,0.511802023964938,-0.633349143696207,-0.214019345297931,0.153377540614343,0.167342990163196,0.243929248371242,"H",0.605294826743486,-0.0374823803265794
27.5,0,-0.400338763756828,0,0,0,"hill2",-0.479000671582492,-0.792906908160349,0.057337777658182,0.500789182537722,-0.56695571635211,-0.172072656625571,0.107909685289222,0.239962215935362,0.256120992317676,"H",0.509688206647349,-0.183300316946119
28,0,-0.400338763756828,0,0,0,"hill2",-0.597448637055793,-0.803220855467627,-0.077323774018622,0.441524041780085,-0.460849239390109,-0.267587677604949,0.113208652068065,0.301694076477013,0.291825386147543,"H",0.375233035459434,-0.452001582320101
28.5,0,-0.400338763756828,0,0,0,"hill2",-1.38517005146013,-0.803653023280364,-0.119991147119264,0.336250611882604,-0.423536701285556,-0.24592969274442,0.146082911512743,0.345957044291402,0.344365998677656,"H",0.354332229245648,-0.630750504089185
29,0,-0.400338763756828,0,0,0,"hill2",-1.18030981085926,-0.815805942673685,-0.0590579967624907,0.31219282398877,-0.362615561918231,-0.15720458182622,0.175068832859395,0.398737626931086,0.397777450291236,"H",0.40548999130172,-0.563732807093153
29.5,0,-0.400338763756828,0,0,0,"hill2",-1.20981636243215,-0.811497188168357,0.0775173736598639,0.35650850353352,-0.403645782583587,-0.0666896929564326,0.156359869519995,0.411598638819788,0.446544427151002,"H",0.450904085869988,-0.250948433216348
30,0,-0.39253789925614,0,0,0,"hill2",-1.33732714261853,-0.81187816657959,0.217514874305813,0.383804088616674,-0.424757503436465,0.0490155251544605,0.175487005916615,0.362990056201629,0.48718357507116,"H",0.469855301776973,0.0127728046581923
30.5,0,-0.361334441253388,0,0,0,"hill2",-0.888721152784225,-0.823485467984509,0.417162528521631,0.367575714456098,-0.468625655382784,0.273173014098099,0.25960381039762,0.44396903599807,0.497053082177704,"H",0.431217002762653,0.0569309404740759
31,0,-0.361334441253388,0,0,0,"hill2",-1.13805204975252,-0.846887748840947,0.388882354044425,0.338169884309045,-0.3394848453726,0.274088629725538,0.257763527872997,0.475850658522376,0.48282938072786,"H",0.372748260101479,0.0911057556564284
31.5,0,-0.371735593920972,0,0,0,"hill2",-1.04236633323487,-0.861925035409773,0.505644529899801,0.290950278588728,-0.259372223240465,0.406745634180146,0.30071631257709,0.561065795963822,0.486603016398205,"H",0.343408758964474,0.11529725020525
32,0,-0.371735593920972,0,0,0,"hill2",-0.869752611987848,-0.863427448496693,0.658430377578879,0.266924396868224,-0.222802249227766,0.613431745623461,0.334573881934011,0.612069476154501,0.523178249311539,"H",0.305171846854676,0.129505424120541
32.5,0,-0.371735593920972,0,0,0,"hill2",-0.85721233262765,-0.874506382351673,0.86345885630968,0.205339634309251,-0.205001599078702,0.899161932393392,0.445468745476644,0.698172034373659,0.519404613641194,"H",0.23115412588513,0.1337302774023
33,0,-0.371735593920972,0,0,0,"hill2",-0.945416047330801,-0.884240118598414,0.985568619187848,0.116437356547988,-0.138726103248404,1.02562147704489,0.552199926632757,0.696674946559511,0.555109007471062,"H",0.167668043149747,0.127971810050529
33.5,0,-0.371735593920972,0,0,0,"hill2",-0.778176745976081,-0.904598602923529,1.04590561517798,0.0508656467299402,-0.0219758990706993,1.06506148946172,0.591781981583262,0.692748141808214,0.587039766704618,"H",0.0891394950492421,0.112230022065226
34,0,-0.371735593920972,0,0,0,"hill2",-0.734865244491021,-0.912592212267507,1.20281054482718,0.00200670010391011,0.0982729916062548,1.23768585345863,0.584411559831228,0.745673089131629,0.634065066471487,"H",-0.00327513952573874,0.0865049134463925
34.5,0,-0.371735593920972,0,0,0,"hill2",-0.636755702539024,-0.910973983721001,1.22921931041534,-0.0833754581343171,0.227394893443803,1.32697371279958,0.667950335896002,0.752395782367542,0.638709540151264,"H",0.0426645852361744,0.0501229818461796
35,0,-0.371735593920972,0,0,0,"hill2",-0.553610265381573,-0.907058709614837,1.0069634548336,-0.0175879043436995,0.110388160116841,1.02373915628298,0.549585469371908,0.720888443651474,0.655836038187987,"H",0.0281955318876213,0.0174341840108355
35.5,0,-0.371735593920972,0,0,0,"hill2",-0.564359105166187,-0.908597248916595,0.88753182508005,-0.0102106982670568,0.166044525416856,0.875802129319085,0.465843833645826,0.676053061731942,0.685444560581654,"H",-0.0171898981081193,-0.00371305745432435
36,0,-0.371735593920972,0,0,0,"hill2",-0.589334350548083,-0.925123257981552,0.635201512894355,-0.0748105512054951,0.286390789532652,0.48399291005306,0.544641969150664,0.573234639415901,0.656126317524464,"H",-0.0519481186884786,-0.0133187038055287
36.5,0,-0.371735593920972,0,0,0,"hill2",-0.584697629853041,-0.935260552914675,0.444806111327155,-0.11926322949449,0.336546263682002,0.216770668395046,0.586319170358546,0.490858012656487,0.638709540151264,"H",-0.0676022230355789,-0.0113827937865489
37,0,-0.371735593920972,0,0,0,"hill2",-0.448229449457631,-0.924071466054845,0.447410471026968,-0.109589862543963,0.405574608396679,0.276388362629993,0.539464572226404,0.504001669717078,0.65496519910452,"H",-0.0511166727715318,0.00209469197450085
37.5,0,-0.371735593920972,0,0,0,"hill2",-0.500498351151719,-0.902600449057591,0.528151638003123,-0.0855672144410246,0.263580700111463,0.344793158287502,0.528909351086617,0.569238490154967,0.669188901628399,"H",0.0659450483045638,0.0271137534776204
38,0,-0.371735593920972,0,0,0,"hill2",-0.810633993172475,-0.907548018586016,0.615907000735213,0.0241294774858083,0.126845620404836,0.485988044907547,0.459571626966706,0.595070157118691,0.669188901628399,"H",0.0606410022220705,0.0636743713509243
